school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
30096,South/West Park Elementary School,125,0.9875,0.9768,0.9962,0.96,0.9914,0.9932,0.9938,0.9937,0.9931,0.9529,0.9777,0.982,0.9834,0.9833,0.9817,0.9817,0.9988,0.9992,0.9993,0.9993,0.9992,0,H
30098,Spanos (Alex G.) Elementary School,48,0.9921,0.9917,0.997,0.9583,0.9983,0.9989,0.999,0.999,0.9989,0.9749,0.9938,0.9952,0.9956,0.9956,0.9951,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
30103,St. Anne Elementary School,21,0.9915,0.994,0.997,0.9524,0.9989,0.9993,0.9994,0.9994,0.9993,0.9784,0.9964,0.9973,0.9975,0.9975,0.9972,0.983,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
30104,St. Anthony Of Padua,24,0.9795,0.9596,0.9927,0.9583,0.9802,0.984,0.9854,0.9852,0.9838,0.9278,0.9591,0.9666,0.9693,0.969,0.9661,0.9764,0.9948,0.9961,0.9964,0.9964,0.996,0.0027,H
30112,St. Bernard's Catholic Elementary School,20,0.9851,0.98,0.9948,0.95,0.9903,0.9923,0.993,0.9929,0.9923,0.9575,0.9811,0.9848,0.986,0.9859,0.9846,0.9795,0.9972,0.9979,0.9981,0.9981,0.9979,0,H
30114,St Luke School,30,0.9883,0.9942,0.997,0.9333,0.999,0.9994,0.9994,0.9994,0.9994,0.9787,0.9966,0.9974,0.9976,0.9976,0.9974,0.983,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
30120,St. Peter Evangelical Lutheran,43,0.978,0.9663,0.9875,0.9535,0.9793,0.9833,0.9846,0.9845,0.9831,0.9375,0.9662,0.9725,0.9748,0.9745,0.9722,0.9687,0.9893,0.9915,0.9922,0.9921,0.9913,0,H
30123,Stella Brockman Elementary School,74,0.7225,0.6056,0.698,0.9595,0.6316,0.6777,0.6966,0.6944,0.675,0.4898,0.5824,0.6314,0.6512,0.6489,0.6281,0.5915,0.6793,0.722,0.7393,0.7373,0.7195,1,L
30125,Stockton Accelerated Institute Of Learning,10,0.9745,0.944,0.9786,1,0.9631,0.9699,0.9724,0.9721,0.9695,0.9054,0.9421,0.9525,0.9563,0.9558,0.9518,0.9555,0.9795,0.9835,0.9849,0.9847,0.9833,0.0805,H
30126,Stockton Baptist School,10,0.9899,0.9736,0.9913,1,0.9852,0.9882,0.9892,0.989,0.988,0.9483,0.9742,0.9791,0.9808,0.9806,0.9789,0.9744,0.9934,0.9948,0.9953,0.9952,0.9947,0,H
